OBJECTID,om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,fc,Pre_1996_Loss,SHAPE_Length
25,25,1950,2,13,1950-02-13,01:00:00,3,TN,47,1,1,8,0,,0,35.35,-89.77,0,0,0.2,10,0,3,17.4118406404549
26,26,1950,2,13,1950-02-13,02:00:00,3,TN,47,2,2,1,9,,0,35.75,-89.48,0,0,0.2,10,0,4,17.5052471243031
47,47,1950,3,27,1950-03-27,15:00:00,3,TN,47,3,1,0,0,,0,35.68,-85.77,0,0,0.2,10,0,3,17.4858239679962
447,246,1951,11,14,1951-11-14,22:00:00,3,TN,47,1,2,0,0,,0,35.22,-87.03,0,0,0.2,10,0,4,17.3794734571644
477,16,1952,2,13,1952-02-13,17:00:00,3,TN,47,1,2,0,0,,0,36,-88.12,0,0,0.3,300,0,4,17.5633394726455
480,19,1952,2,13,1952-02-13,19:45:00,3,TN,47,2,1,0,0,,0,36.05,-87.03,0,0,0.3,200,0,4,17.5742632869765
483,22,1952,2,13,1952-02-13,21:00:00,3,TN,47,3,1,0,0,,0,35.23,-86.82,0,0,0.2,400,0,0,17.3815463598695
486,25,1952,2,13,1952-02-13,22:00:00,3,TN,47,4,3,2,0,,0,35.22,-86.6,35.22,-86.47,7.4,350,0,5,14471.5380000007
488,27,1952,2,13,1952-02-13,22:30:00,3,TN,47,5,4,44,3,,0,35.2,-86.3,35.22,-86.08,12.7,100,0,5,24641.4246332947
489,28,1952,2,13,1952-02-13,23:00:00,3,TN,47,6,3,2,0,,0,35.25,-85.83,35.27,-85.75,5.1,400,0,5,9313.61627884793
493,32,1952,2,29,1952-02-29,16:00:00,3,TN,47,7,1,166,3,,0,35.42,-86.7,0,0,0.1,100,0,4,17.4257209895179
494,33,1952,2,29,1952-02-29,16:30:00,3,TN,47,8,4,150,2,,0,35.15,-86.58,0,0,2,300,0,6,17.3627747686165
495,34,1952,2,29,1952-02-29,16:40:00,3,TN,47,10,2,0,0,,0,35.53,-85.85,0,0,1,400,0,4,17.450664363078
497,36,1952,2,29,1952-02-29,17:30:00,3,TN,47,9,2,0,0,,0,35.3,-84.67,35.45,-84.47,15.3,587,0,5,30249.9405163408
524,63,1952,3,21,1952-03-21,18:00:00,3,TN,47,11,4,10,2,,0,36.02,-89.2,36.08,-89.18,4.7,200,0,5,8555.9007559142
530,70,1952,3,21,1952-03-21,20:30:00,3,TN,47,12,3,30,10,,0,35.95,-89.43,36.13,-89.2,18.1,1000,0,5,35631.4922482621
531,71,1952,3,21,1952-03-21,20:30:00,3,TN,47,13,4,5,4,,0,36.1,-89.27,0,0,2,200,0,5,17.5880315242816
534,73,1952,3,21,1952-03-21,22:45:00,3,TN,47,14,2,2,2,,0,35.8,-88.78,0,0,0.1,150,0,4,17.5165942604199
535,74,1952,3,21,1952-03-21,22:50:00,3,TN,47,15,3,3,0,,0,35.85,-88.67,0,0,0.1,100,0,5,17.5281910597843
536,75,1952,3,21,1952-03-21,23:00:00,3,TN,47,16,2,8,1,,0,35.93,-88.5,0,0,0.1,150,0,5,17.5470422934871
537,76,1952,3,21,1952-03-21,23:17:00,3,TN,47,17,3,19,0,,0,36.02,-88.27,36.07,-88.2,5.1,177,0,5,10397.5210710883
538,77,1952,3,21,1952-03-21,23:30:00,3,TN,47,19,4,157,38,,0,35.27,-88.98,35.63,-88.28,46.8,177,0,6,92153.2716560374
539,78,1952,3,21,1952-03-21,23:55:00,3,TN,47,20,2,0,0,,0,35.85,-87.68,0,0,0.3,500,0,4,17.5274437474047
541,80,1952,3,22,1952-03-22,00:20:00,3,TN,47,21,2,10,3,,0,35.87,-87.58,0,0,0.5,40,0,4,17.5321670654487
542,81,1952,3,22,1952-03-22,11:15:00,3,TN,47,22,1,1,0,,0,36.25,-85.93,0,0,0.3,10,0,4,17.6209640404934
648,187,1952,6,30,1952-06-30,18:05:00,3,TN,47,23,1,0,0,,0,36.03,-86.77,0,0,0.3,10,0,3,17.5692534284421
711,10,1953,1,20,1953-01-20,17:41:00,3,TN,47,1,2,0,0,,0,35.7,-85.85,0,0,0.5,500,0,4,17.4906603130416
745,44,1953,3,14,1953-03-14,17:45:00,3,TN,47,2,2,8,0,,0,35.47,-89.45,35.67,-89.08,24.8,33,0,4,49453.5668631238
746,45,1953,3,14,1953-03-14,18:00:00,3,TN,47,3,2,2,0,,0,35.37,-88.78,35.57,-88.43,24,100,0,4,47595.6461957044
747,46,1953,3,14,1953-03-14,18:30:00,3,TN,47,4,1,0,0,,0,36.08,-89.38,0,0,0.2,10,0,4,17.5833972438241
748,47,1953,3,14,1953-03-14,19:00:00,3,TN,47,5,1,0,0,,0,35.75,-89.53,0,0,0.2,10,0,4,17.5055033477989
749,48,1953,3,14,1953-03-14,19:30:00,3,TN,47,6,3,3,0,,0,35.53,-88.97,35.75,-88.62,24.7,100,0,4,49255.7287983028
751,50,1953,3,14,1953-03-14,21:15:00,3,TN,47,7,2,1,0,,0,36.33,-88.77,0,0,0.3,600,0,4,17.6423936783462
766,65,1953,3,22,1953-03-22,15:15:00,3,TN,47,8,2,0,0,,0,35.93,-89.65,36.15,-89.18,30.1,100,0,5,60454.1791947515
786,85,1953,4,15,1953-04-15,18:30:00,3,TN,47,9,1,8,0,,0,35.58,-89.28,0,0,0.5,200,0,4,17.4652913199476
787,86,1953,4,15,1953-04-15,18:45:00,3,TN,47,10,1,1,0,,0,35.67,-88.38,0,0,1,300,0,4,17.4857579726722
788,87,1953,4,15,1953-04-15,18:45:00,3,TN,47,11,1,2,0,,0,35.62,-88.83,0,0,1.5,300,0,5,17.4742907344728
789,88,1953,4,15,1953-04-15,19:00:00,3,TN,47,12,1,1,0,,0,36.33,-88.75,0,0,0.5,150,0,4,17.6423423654612
823,122,1953,5,2,1953-05-02,02:15:00,3,TN,47,13,2,0,0,,0,36.03,-84.07,0,0,0.8,100,0,3,17.5671048698747
824,123,1953,5,2,1953-05-02,03:00:00,3,TN,47,14,4,8,4,,0,35.52,-84.78,35.53,-84.72,4.2,33,0,5,6817.78476736004
866,165,1953,5,14,1953-05-14,12:00:00,3,TN,47,15,1,0,0,,0,35.08,-86.58,0,0,0.1,10,0,3,17.3466412694414
1276,154,1954,4,28,1954-04-28,19:15:00,3,TN,47,1,2,4,0,,0,35.18,-88.25,0,0,2,300,0,5,17.3712131766263
1351,229,1954,5,3,1954-05-03,09:45:00,3,TN,47,2,2,0,0,,0,36.4,-89.07,36.43,-89.02,3.6,300,0,3,6942.7499858286
1676,4,1955,2,1,1955-02-01,18:00:00,3,TN,47,1,2,0,0,,0,35.57,-86.43,35.6,-86.27,9.4,1000,0,5,18278.3774007113
1677,5,1955,2,1,1955-02-01,23:00:00,3,TN,47,2,1,0,0,,0,35.43,-85.72,0,0,2,300,0,4,17.4272277789863
1686,14,1955,3,4,1955-03-04,22:54:00,3,TN,47,3,2,4,0,,0,36.62,-86.6,36.63,-86.52,3.8,1000,0,5,9012.93329488134
1687,15,1955,3,5,1955-03-05,15:00:00,3,TN,47,4,1,3,0,,0,36.25,-85.95,0,0,0.5,100,0,4,17.6209094431594
1688,16,1955,3,5,1955-03-05,19:00:00,3,TN,47,5,2,0,0,,0,36,-86.17,0,0,0.1,10,0,4,17.5616002738144
1689,17,1955,3,5,1955-03-05,19:00:00,3,TN,47,6,2,6,0,,0,36.47,-82.87,36.5,-82.8,4.3,300,0,5,8830.27608789804
1709,38,1955,3,20,1955-03-20,19:20:00,3,TN,47,7,1,2,0,,0,35.12,-87.1,0,0,0.1,10,0,3,17.3562113335164
1713,42,1955,3,21,1955-03-21,14:00:00,3,TN,47,8,1,0,0,,0,35.17,-87.32,0,0,0.1,10,0,3,17.367994948581
1719,48,1955,3,25,1955-03-25,16:30:00,3,TN,47,9,1,0,0,,0,35.95,-83.18,0,0,2,300,0,4,17.5473556918239
1720,49,1955,3,25,1955-03-25,17:30:00,3,TN,47,10,2,0,0,,0,36.02,-84.42,36.2,-84.23,16.3,1760,0,3,32596.1833773461
1800,129,1955,4,24,1955-04-24,00:01:00,3,TN,47,11,2,0,0,,0,36.42,-86.5,36.53,-86.35,11.5,10,0,5,22599.0126804295
1801,130,1955,4,24,1955-04-24,03:30:00,3,TN,47,12,1,0,0,,0,35.77,-85.22,35.82,-85.13,5.7,300,0,5,12143.4894453575
1852,181,1955,5,12,1955-05-12,16:30:00,3,TN,47,13,1,1,0,,0,36.22,-85.5,36.3,-85.37,9.4,300,0,4,18204.5148979586
1854,183,1955,5,12,1955-05-12,17:58:00,3,TN,47,14,1,0,0,,0,35.83,-86.38,0,0,0.3,20,0,4,17.5217615801802
2238,568,1955,10,28,1955-10-28,12:00:00,3,TN,47,15,2,0,0,,0,35.05,-89.67,0,0,0.2,100,0,5,17.3421673677127
2282,19,1956,2,17,1956-02-17,20:00:00,3,TN,47,1,3,0,0,,0,35.15,-87.3,35.15,-87.12,10.4,1760,0,4,20037.5141000003
2283,20,1956,2,17,1956-02-17,22:00:00,3,TN,47,2,1,2,0,,0,36.4,-84.9,0,0,0.1,10,0,4,17.6559390559654
2310,47,1956,2,27,1956-02-27,15:30:00,3,TN,47,3,3,4,0,,0,36.47,-86.65,36.55,-86.4,15,100,0,4,29954.4337854169
2312,49,1956,2,27,1956-02-27,17:30:00,3,TN,47,4,1,0,0,,0,36.32,-84.92,0,0,0.1,10,0,3,17.6368014803026
2327,64,1956,3,7,1956-03-07,08:30:00,3,TN,47,5,2,0,0,,0,36.38,-85.38,36.43,-85.33,4.3,50,0,4,8877.26335738538
2376,112,1956,4,3,1956-04-03,16:45:00,3,TN,47,6,4,60,3,,0,35.58,-88.47,35.7,-88.32,11.6,100,0,6,23430.7398894608
2387,124,1956,4,3,1956-04-03,19:45:00,3,TN,47,7,1,0,0,,0,36.53,-86.45,0,0,0.2,10,0,4,17.6884191336388
2616,353,1956,7,13,1956-07-13,14:00:00,3,TN,47,8,1,0,0,,0,36.15,-85.27,0,0,0.2,10,0,3,17.5966086066977
2652,389,1956,7,21,1956-07-21,17:15:00,3,TN,47,9,1,0,0,,0,35.3,-89.82,0,0,0.2,10,0,3,17.400368647066
2780,13,1957,1,22,1957-01-22,16:30:00,3,TN,47,1,2,4,0,,0,36.1,-86.87,36.18,-86.62,15,100,0,6,29935.0601107559
2781,14,1957,1,22,1957-01-22,17:00:00,3,TN,47,2,2,0,0,,0,36.25,-86.35,0,0,0.4,13,0,4,17.6212982935449
2782,15,1957,1,22,1957-01-22,18:30:00,3,TN,47,3,1,0,0,,0,35.7,-86.4,0,0,0.1,10,0,4,17.4909915025195
2783,16,1957,1,22,1957-01-22,20:30:00,3,TN,47,4,2,0,0,,0,35.57,-85.98,35.58,-85.9,4.7,30,0,5,9010.11797136583
2828,61,1957,4,1,1957-04-01,21:30:00,3,TN,47,5,2,0,0,,0,35.45,-88.87,0,0,0.1,10,0,3,17.4345296928059
2878,111,1957,4,4,1957-04-04,01:10:00,3,TN,47,6,2,0,0,,0,35.53,-88.48,0,0,0.1,10,0,4,17.4528420981116
2879,112,1957,4,4,1957-04-04,01:15:00,3,TN,47,7,3,11,0,,0,35.05,-88.6,35.12,-88.5,7.3,50,0,5,14649.2585969842
2904,137,1957,4,8,1957-04-08,06:00:00,3,TN,47,8,2,0,0,,0,36.1,-85.1,36.1,-85.05,2.7,10,0,3,5565.97619999946
2913,146,1957,4,8,1957-04-08,15:30:00,3,TN,47,9,2,0,0,,0,36.28,-82.58,36.32,-82.55,3,440,0,3,6455.91458416331
3384,617,1957,6,27,1957-06-27,18:30:00,3,TN,47,10,1,0,0,,0,36.02,-89.52,0,0,2,13,0,4,17.5692990923832
3438,671,1957,7,4,1957-07-04,22:30:00,3,TN,47,11,2,0,0,,0,36.32,-88.85,0,0,2,200,0,4,17.6400586490825
3439,672,1957,7,4,1957-07-04,22:45:00,3,TN,47,12,2,0,0,,0,36.33,-88.85,0,0,2,200,0,4,17.6426075950483
3544,777,1957,11,8,1957-11-08,02:00:00,3,TN,47,13,2,0,0,,0,35.2,-87.02,35.25,-86.97,4.7,133,0,3,8798.01723738112
3560,793,1957,11,18,1957-11-18,04:00:00,3,TN,47,14,1,0,0,,0,36.47,-87.58,0,0,0.1,10,0,3,17.6750049131047
3574,807,1957,11,18,1957-11-18,16:30:00,3,TN,47,15,2,2,0,,0,36.27,-84.87,36.42,-84.7,13.9,220,0,4,28069.5247413249
3615,848,1957,12,19,1957-12-19,15:00:00,3,TN,47,18,1,0,0,,0,35.87,-88.75,0,0,0.1,10,0,4,17.5330089444181
3620,853,1957,12,19,1957-12-19,21:15:00,3,TN,47,16,2,0,0,,0,35.82,-88.92,0,0,0.5,10,0,4,17.5214067563896
3621,854,1957,12,19,1957-12-19,21:20:00,3,TN,47,17,1,2,0,,0,35.92,-88.75,0,0,0.1,10,0,4,17.5450053137533
3639,14,1958,2,6,1958-02-06,16:30:00,3,TN,47,1,1,0,0,,0,35.25,-87.33,0,0,1,67,0,3,17.3865682774733
3652,27,1958,2,26,1958-02-26,23:10:00,3,TN,47,2,3,0,0,,0,35.23,-88.25,0,0,0.1,10,0,5,17.3827872788193
4199,10,1959,1,21,1959-01-21,09:40:00,3,TN,47,1,2,3,0,,0,35.23,-88.4,35.27,-88.35,4.1,500,0,5,7791.68921505142
4259,70,1959,3,26,1959-03-26,18:10:00,3,TN,47,2,3,0,0,,0,36.25,-85.98,36.43,-85.72,19.5,440,0,5,38163.9746217686
4847,54,1960,3,30,1960-03-30,01:00:00,3,TN,47,1,2,1,0,,0,35.45,-86.78,35.52,-86.67,8.2,10,0,4,15541.0577648765
5316,523,1960,8,17,1960-08-17,15:00:00,3,TN,47,2,1,0,0,,0,36.5,-86.67,0,0,0.1,10,0,4,17.6814131381542
5510,101,1961,3,13,1961-03-13,16:40:00,3,TN,47,1,3,0,0,,0,35.6,-85.92,35.62,-85.75,9.3,250,0,5,19121.4324186137
5625,216,1961,4,25,1961-04-25,18:15:00,3,TN,47,2,2,2,0,,0,36.43,-87.48,36.47,-87.32,9.4,187,0,4,18651.5435983136
5708,299,1961,5,8,1961-05-08,17:21:00,3,TN,47,3,2,0,0,,0,35.33,-88.67,35.38,-88.37,17.2,300,0,5,34086.0323857756
6140,34,1962,2,23,1962-02-23,15:00:00,3,TN,47,1,1,0,0,,0,35.38,-88.63,35.48,-88.42,14,300,0,5,27076.4315267967
6764,1,1963,1,10,1963-01-10,23:55:00,3,TN,47,1,3,4,0,,0,35.75,-86.93,35.78,-86.87,4,400,0,6,7845.41408411857
6797,34,1963,3,11,1963-03-11,15:10:00,3,TN,47,2,2,1,0,,0,35.25,-87.43,35.33,-87.28,10.3,300,0,5,19946.4195955358
6798,35,1963,3,11,1963-03-11,16:20:00,3,TN,47,3,2,0,0,,0,35.73,-86.53,0,0,2,100,0,4,17.4982950937691
6799,36,1963,3,11,1963-03-11,17:00:00,3,TN,47,4,2,5,0,,0,35.1,-87.73,35.2,-87.23,29.1,100,0,5,57300.6689896429
6803,40,1963,3,11,1963-03-11,18:00:00,3,TN,47,5,2,0,0,,0,35.68,-85.77,35.62,-85.72,5.2,100,0,5,9926.81489137649
6804,41,1963,3,11,1963-03-11,19:00:00,3,TN,47,6,2,6,0,,0,35,-85.72,35.15,-85.53,14.7,200,0,5,29387.7609529379
6807,44,1963,3,11,1963-03-11,21:00:00,3,TN,47,7,2,1,1,,0,36,-83.12,36.03,-83.02,6.2,200,0,5,11872.9466794846
6820,57,1963,3,19,1963-03-19,12:40:00,3,TN,47,8,2,0,0,,0,36.6,-86.63,36.57,-86.38,14,1000,0,5,28138.9362640596
6826,63,1963,3,19,1963-03-19,18:15:00,3,TN,47,9,2,3,0,,0,35.18,-84.9,35.2,-84.85,3.3,150,0,5,6196.90989745765
6827,64,1963,3,19,1963-03-19,18:30:00,3,TN,47,10,2,1,0,,0,35.45,-84.65,35.48,-84.6,3.6,200,0,4,6913.22596574264
6901,138,1963,4,29,1963-04-29,18:10:00,3,TN,47,11,3,6,3,,0,35.82,-89.22,35.83,-89.05,9.3,300,0,5,18974.0564568816
6913,150,1963,4,29,1963-04-29,22:00:00,3,TN,47,12,2,0,0,,0,35.03,-87.22,35.03,-87.13,5.1,50,0,4,10018.757100001
7246,20,1964,3,4,1964-03-04,10:00:00,3,TN,47,1,2,3,0,,0,35.3,-89.7,35.4,-89.65,7.6,200,0,4,14739.5571279037
7247,21,1964,3,4,1964-03-04,10:30:00,3,TN,47,2,2,3,0,,0,35.47,-89.67,35.55,-89.6,6.8,200,0,4,13431.7255314724
7248,22,1964,3,4,1964-03-04,11:00:00,3,TN,47,3,3,7,0,,0,35.05,-88.27,35.38,-88,27.6,300,0,6,54084.8012116389
7737,511,1964,7,11,1964-07-11,22:00:00,3,TN,47,4,1,0,0,,0,35,-89.9,0,0,0.3,13,0,5,17.3308306605826
7779,553,1964,8,12,1964-08-12,03:30:00,3,TN,47,5,2,6,0,,0,35.37,-85.4,0,0,0.8,33,0,4,17.4129537466001
7926,700,1964,12,25,1964-12-25,22:00:00,3,TN,47,6,1,0,0,,0,36.07,-86.77,36.12,-86.68,5.7,67,0,6,12158.2581731627
7974,44,1965,2,11,1965-02-11,13:00:00,3,TN,47,1,2,0,0,,0,35.08,-89.53,0,0,0.1,10,0,4,17.3490970028911
8000,70,1965,3,17,1965-03-17,07:30:00,3,TN,47,2,1,0,0,,0,35.33,-87.02,0,0,0.1,10,0,5,17.404951885909
8002,72,1965,3,17,1965-03-17,08:00:00,3,TN,47,3,1,1,0,,0,35.7,-85.8,0,0,1,33,0,4,17.4905896241852
8003,73,1965,3,17,1965-03-17,08:20:00,3,TN,47,4,2,0,0,,0,35.23,-87.33,0,0,2,50,0,5,17.38200979251
8004,74,1965,3,17,1965-03-17,09:00:00,3,TN,47,5,1,0,0,,0,36.12,-86.42,0,0,0.1,10,0,3,17.5904543884306
8005,75,1965,3,17,1965-03-17,09:30:00,3,TN,47,6,1,2,0,,0,35.83,-85.53,0,0,2,73,0,5,17.5209198204454
8006,76,1965,3,17,1965-03-17,11:00:00,3,TN,47,8,1,0,0,,0,36.1,-84.6,0,0,0.1,10,0,3,17.5840755664139
8007,77,1965,3,17,1965-03-17,11:47:00,3,TN,47,7,1,0,0,,0,35.63,-84.25,0,0,0.1,10,0,3,17.4727392947447
8118,188,1965,4,15,1965-04-15,13:50:00,3,TN,47,9,2,0,0,,0,36.35,-84.92,36.42,-84.85,5.9,327,0,4,12426.2289247359
8119,189,1965,4,15,1965-04-15,16:13:00,3,TN,47,10,3,0,1,,0,35.87,-85.08,35.87,-84.97,6.5,200,0,5,12245.1476000007
8120,190,1965,4,15,1965-04-15,16:25:00,3,TN,47,11,3,50,0,,0,35.18,-84.87,35.3,-84.75,10.4,600,0,6,21117.5869825192
8122,192,1965,4,15,1965-04-15,17:30:00,3,TN,47,12,2,6,0,,0,35.87,-84.08,35.95,-84,7.4,200,0,6,14149.4410531506
8880,53,1966,4,12,1966-04-12,12:00:00,3,TN,47,1,1,0,0,,0,35.93,-86.17,0,0,1,73,0,3,17.5450301243048
8948,121,1966,4,30,1966-04-30,12:00:00,3,TN,47,2,1,0,0,,0,36.1,-86.1,0,0,0.1,10,0,0,17.5854680008308
8976,149,1966,5,13,1966-05-13,15:00:00,3,TN,47,3,1,0,0,,0,35.93,-85.47,0,0,0.1,10,0,4,17.5444401202136
8981,154,1966,5,16,1966-05-16,03:00:00,3,TN,47,4,1,0,0,,0,35.33,-89.75,0,0,0.1,10,0,4,17.4072118385571
9120,293,1966,6,16,1966-06-16,15:00:00,3,TN,47,5,1,0,0,,0,36.38,-86.18,0,0,0.1,10,0,4,17.6522364167249
9230,403,1966,7,15,1966-07-15,16:00:00,3,TN,47,6,1,1,0,,0,35.62,-87.05,0,0,0.1,10,0,4,17.472831825154
9475,63,1967,3,12,1967-03-12,05:30:00,3,TN,47,1,2,5,1,,0,36.13,-82.92,36.25,-82.67,16,300,0,5,32379.9968664012
9614,201,1967,4,22,1967-04-22,07:05:00,3,TN,47,2,2,0,0,,0,36.2,-82.68,0,0,0.2,250,0,5,17.6063386900202
9626,213,1967,4,23,1967-04-23,20:00:00,3,TN,47,3,1,2,0,,0,35.2,-89.83,0,0,0.1,10,0,5,17.3771345126802
9627,214,1967,4,23,1967-04-23,20:45:00,3,TN,47,4,1,0,0,,0,35,-90.03,0,0,0.1,10,0,4,17.330993998967
9686,273,1967,5,6,1967-05-06,22:15:00,3,TN,47,5,2,2,0,,0,35.88,-89.38,35.9,-89.33,3,33,0,5,6207.44498733613
9687,274,1967,5,6,1967-05-06,22:45:00,3,TN,47,6,1,1,0,,0,35.9,-88.95,0,0,0.1,10,0,5,17.5402648956914
9688,275,1967,5,7,1967-05-07,03:30:00,3,TN,47,7,2,0,0,,0,36.37,-86.2,36.4,-86.13,4.1,200,0,4,8827.76167146241
9707,294,1967,5,14,1967-05-14,14:53:00,3,TN,47,8,1,0,0,,0,35.05,-90.07,0,0,0.1,10,0,6,17.3424867800126
9716,303,1967,5,15,1967-05-15,17:18:00,3,TN,47,9,1,0,0,,0,36.35,-88.85,0,0,0.1,10,0,0,17.6472932753786
9762,349,1967,5,31,1967-05-31,12:00:00,3,TN,47,10,1,1,1,,0,35.23,-89.65,0,0,0.1,10,0,4,17.3839017098927
10005,592,1967,7,5,1967-07-05,14:25:00,3,TN,47,11,1,0,0,,0,35,-90,0,0,0.1,10,0,4,17.3310143117371
10029,616,1967,7,12,1967-07-12,17:00:00,3,TN,47,12,1,0,0,,0,35.15,-86.47,0,0,0.1,10,0,4,17.3625156659987
10296,883,1967,12,11,1967-12-11,11:00:00,3,TN,47,13,2,1,0,,0,36.48,-88.9,36.63,-88.9,10.3,10,0,5,20787.0530000031
10297,884,1967,12,11,1967-12-11,11:00:00,3,TN,47,15,1,0,0,,0,36.22,-89.02,0,0,0.1,10,0,4,17.6163546564538
10298,885,1967,12,11,1967-12-11,11:30:00,3,TN,47,14,1,0,0,,0,36.33,-88.87,0,0,0.1,10,0,4,17.6425981215276
10404,65,1968,4,3,1968-04-03,21:35:00,3,TN,47,2,1,0,0,,0,35.82,-89.63,0,0,0.1,10,0,0,17.5219671422299
10405,66,1968,4,3,1968-04-03,21:45:00,3,TN,47,1,3,32,4,,0,35.33,-89.92,35.65,-89.58,28.8,1760,0,6,57849.9763308786
10410,71,1968,4,4,1968-04-04,18:00:00,3,TN,47,3,1,0,0,,0,35.2,-86.13,0,0,0.1,10,0,3,17.3739714811677
10417,78,1968,4,14,1968-04-14,18:00:00,3,TN,47,4,1,0,0,,0,35.47,-86.1,0,0,0.3,10,0,0,17.4369015640914
10468,129,1968,4,23,1968-04-23,14:58:00,3,TN,47,5,1,1,0,,0,35.95,-85.82,0,0,0.1,10,0,5,17.5495164730578
10534,195,1968,5,14,1968-05-14,16:15:00,3,TN,47,6,1,0,0,,0,36.03,-86.87,0,0,0.1,10,0,0,17.5692618801753
10568,229,1968,5,15,1968-05-15,23:20:00,3,TN,47,7,1,0,0,,0,35.05,-89.87,0,0,0.1,10,0,0,17.3423930589885
10572,233,1968,5,16,1968-05-16,01:15:00,3,TN,47,8,1,0,0,,0,35.08,-89.8,0,0,0.1,10,0,4,17.3492945199684
10574,235,1968,5,16,1968-05-16,01:50:00,3,TN,47,9,1,0,0,,0,35.4,-90.02,0,0,0.1,10,0,0,17.4238927680279
10599,260,1968,5,25,1968-05-25,15:00:00,3,TN,47,10,1,0,0,,0,35.3,-89.97,0,0,0.1,10,0,0,17.4005557636157
10601,262,1968,5,25,1968-05-25,18:40:00,3,TN,47,11,1,0,0,,0,36.28,-86.97,0,0,0.1,10,0,0,17.6289072385302
10604,265,1968,5,26,1968-05-26,15:40:00,3,TN,47,12,1,0,0,,0,35.98,-87.13,0,0,0.1,10,0,0,17.557757714806
10902,566,1968,9,17,1968-09-17,17:15:00,3,TN,47,13,2,0,0,,0,35,-90,0,0,0.3,10,0,3,17.3310143117371
10999,3,1969,1,23,1969-01-23,16:05:00,3,TN,47,1,2,0,0,,0,36.48,-88.03,0,0,0.1,10,0,5,17.6777822145986
11305,309,1969,6,24,1969-06-24,02:30:00,3,TN,47,2,1,0,0,,0,35.2,-90,0,0,0.5,10,0,4,17.3772222435135
11655,51,1970,4,1,1970-04-01,15:00:00,3,TN,47,2,2,0,0,,0,35.48,-88.8,0,0,0.1,10,0,4,17.4414588712133
11658,54,1970,4,1,1970-04-01,16:20:00,3,TN,47,1,1,0,0,,0,35.02,-90.03,0,0,0.1,10,0,4,17.3356784138123
11662,58,1970,4,1,1970-04-01,20:30:00,3,TN,47,3,1,2,0,,0,36.25,-85.93,36.28,-85.88,3.6,50,0,4,6937.98030995263
11696,92,1970,4,19,1970-04-19,10:45:00,3,TN,47,4,2,0,0,,0,35.12,-89.8,0,0,0.3,50,0,5,17.3585135330836
11725,121,1970,4,24,1970-04-24,03:20:00,3,TN,47,7,3,5,0,,0,35.03,-90.03,35.05,-89.73,17,50,0,6,33506.3808757678
11727,123,1970,4,24,1970-04-24,03:35:00,3,TN,47,8,3,3,0,,0,35.07,-89.98,35.07,-89.8,10.4,50,0,6,20037.5138000008
11728,124,1970,4,24,1970-04-24,04:30:00,3,TN,47,9,2,3,0,,0,35.13,-88.57,0,0,0.1,10,0,4,17.3598396395539
11751,147,1970,4,27,1970-04-27,14:00:00,3,TN,47,10,4,85,3,,0,36.45,-87.13,36.55,-86.37,42.6,250,0,6,85728.7127250157
11958,354,1970,6,18,1970-06-18,16:00:00,3,TN,47,11,1,0,0,,0,35.6,-89.07,0,0,0.3,10,0,4,17.4697993165837
11966,362,1970,6,19,1970-06-19,21:05:00,3,TN,47,12,1,1,0,,0,35.1,-89.8,0,0,0.1,10,0,3,17.3538381337264
12004,400,1970,7,3,1970-07-03,18:50:00,3,TN,47,13,1,1,0,,0,36.53,-87.53,0,0,0.1,10,0,4,17.6893847636086
12144,540,1970,9,3,1970-09-03,23:12:00,3,TN,47,14,0,0,0,,0,35.6,-89.58,0,0,0.8,30,0,2,17.470167398949
12240,636,1970,11,19,1970-11-19,21:45:00,3,TN,47,15,1,1,0,,0,35.85,-88.4,36.05,-88.33,14.3,250,0,4,28584.9182453061
12332,75,1971,2,21,1971-02-21,21:35:00,3,TN,47,2,2,36,0,,0,35.15,-88.58,0,0,1.5,67,0,6,17.3645204869337
12375,118,1971,3,6,1971-03-06,14:39:00,3,TN,47,3,1,0,0,,0,35.1,-87.33,35.17,-86.63,39.8,200,0,5,78504.0727225474
12454,197,1971,4,27,1971-04-27,19:16:00,3,TN,47,4,1,3,0,,0,36.35,-88.9,36.47,-88.55,21,73,0,4,42350.1612822262
12459,201,1971,4,27,1971-04-27,20:31:00,3,TN,47,5,3,3,0,,0,35.98,-86.23,36.02,-85.97,15,200,0,5,29461.7549581312
12506,249,1971,5,6,1971-05-06,18:26:00,3,TN,47,6,0,0,0,,0,35.18,-87.47,0,0,0.1,10,0,0,17.3704392063286
12509,252,1971,5,7,1971-05-07,17:45:00,3,TN,47,7,4,137,3,,0,36.07,-88.78,35.88,-87.9,50.9,100,0,6,101387.64592698
12510,253,1971,5,7,1971-05-07,18:00:00,3,TN,47,8,1,0,0,,0,36.12,-88.48,36.03,-88.05,24.8,100,0,5,49446.3347358244
12511,254,1971,5,7,1971-05-07,21:15:00,3,TN,47,9,0,0,0,,0,36.38,-87.35,0,0,0.1,10,0,0,17.6531352972894
12590,333,1971,5,24,1971-05-24,17:00:00,3,TN,47,10,2,22,0,,0,35.28,-89.62,35.37,-89.45,10.9,100,0,5,22559.228830609
12593,336,1971,5,24,1971-05-24,18:35:00,3,TN,47,11,1,8,0,,0,35.58,-88.87,35.65,-88.75,7.9,100,0,4,16441.5211908917
